NAME	original_cell_subset	CellType	Patient_ID	filename	dataset	nUMIs	Sample_ID	Gender	Age	barcodes	Count
TYPE	group	group	group	group	group	numeric	group	group	group	group	numeric
HP1509101_F21	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	518223	HP1509101	NA	NA	HP1509101_F21	1
HP1509101_F22	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	245798	HP1509101	NA	NA	HP1509101_F22	1
HP1509101_F23	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	261200	HP1509101	NA	NA	HP1509101_F23	1
HP1509101_G1	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	544945	HP1509101	NA	NA	HP1509101_G1	1
HP1509101_G10	Pancreatic Stellate	Stromal (Fibroblast)	7	pancreas	Pancreas_Healthy_Sandberg_2016	579926	HP1509101	NA	NA	HP1509101_G10	1
HP1509101_G12	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	366830	HP1509101	NA	NA	HP1509101_G12	1
HP1509101_G14	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	57095	HP1509101	NA	NA	HP1509101_G14	1
HP1509101_G16	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	550351	HP1509101	NA	NA	HP1509101_G16	1
HP1509101_G19	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	341897	HP1509101	NA	NA	HP1509101_G19	1
HP1509101_G2	Pancreatic Stellate	Stromal (Fibroblast)	7	pancreas	Pancreas_Healthy_Sandberg_2016	399366	HP1509101	NA	NA	HP1509101_G2	1
HP1509101_G20	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	456406	HP1509101	NA	NA	HP1509101_G20	1
HP1509101_G22	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	227240	HP1509101	NA	NA	HP1509101_G22	1
HP1509101_G23	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	173920	HP1509101	NA	NA	HP1509101_G23	1
HP1509101_G3	Pancreatic Stellate	Stromal (Fibroblast)	7	pancreas	Pancreas_Healthy_Sandberg_2016	681082	HP1509101	NA	NA	HP1509101_G3	1
HP1509101_G4	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	100116	HP1509101	NA	NA	HP1509101_G4	1
HP1509101_G6	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	461938	HP1509101	NA	NA	HP1509101_G6	1
HP1509101_G7	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	349852	HP1509101	NA	NA	HP1509101_G7	1
HP1509101_G8	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	197853	HP1509101	NA	NA	HP1509101_G8	1
HP1509101_H1	Acinar	Acinar	7	pancreas	Pancreas_Healthy_Sandberg_2016	574320	HP1509101	NA	NA	HP1509101_H1	1
HP1509101_H10	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	507812	HP1509101	NA	NA	HP1509101_H10	1
HP1509101_H12	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	169223	HP1509101	NA	NA	HP1509101_H12	1
HP1509101_H13	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	83958	HP1509101	NA	NA	HP1509101_H13	1
HP1509101_H14	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	502671	HP1509101	NA	NA	HP1509101_H14	1
HP1509101_H15	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	187920	HP1509101	NA	NA	HP1509101_H15	1
HP1509101_H18	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	379428	HP1509101	NA	NA	HP1509101_H18	1
HP1509101_H19	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	329711	HP1509101	NA	NA	HP1509101_H19	1
HP1509101_H20	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	249605	HP1509101	NA	NA	HP1509101_H20	1
HP1509101_H22	Pancreatic Stellate	Stromal (Fibroblast)	7	pancreas	Pancreas_Healthy_Sandberg_2016	790187	HP1509101	NA	NA	HP1509101_H22	1
HP1509101_H24	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	77304	HP1509101	NA	NA	HP1509101_H24	1
HP1509101_H3	Pancreatic Stellate	Stromal (Fibroblast)	7	pancreas	Pancreas_Healthy_Sandberg_2016	339029	HP1509101	NA	NA	HP1509101_H3	1
HP1509101_H4	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	632429	HP1509101	NA	NA	HP1509101_H4	1
HP1509101_H6	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	305594	HP1509101	NA	NA	HP1509101_H6	1
HP1509101_H7	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	317140	HP1509101	NA	NA	HP1509101_H7	1
HP1509101_H8	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	446123	HP1509101	NA	NA	HP1509101_H8	1
HP1509101_I10	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	747039	HP1509101	NA	NA	HP1509101_I10	1
HP1509101_I12	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	422162	HP1509101	NA	NA	HP1509101_I12	1
HP1509101_I14	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	399263	HP1509101	NA	NA	HP1509101_I14	1
HP1509101_I15	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	248534	HP1509101	NA	NA	HP1509101_I15	1
HP1509101_I17	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	643236	HP1509101	NA	NA	HP1509101_I17	1
HP1509101_I18	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	490801	HP1509101	NA	NA	HP1509101_I18	1
HP1509101_I19	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	510126	HP1509101	NA	NA	HP1509101_I19	1
HP1509101_I20	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	284874	HP1509101	NA	NA	HP1509101_I20	1
HP1509101_I23	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	3682	HP1509101	NA	NA	HP1509101_I23	1
HP1509101_I24	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	292958	HP1509101	NA	NA	HP1509101_I24	1
HP1509101_I4	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	498171	HP1509101	NA	NA	HP1509101_I4	1
HP1509101_I5	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	477441	HP1509101	NA	NA	HP1509101_I5	1
HP1509101_J12	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	507110	HP1509101	NA	NA	HP1509101_J12	1
HP1509101_J13	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	366838	HP1509101	NA	NA	HP1509101_J13	1
HP1509101_J14	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	336437	HP1509101	NA	NA	HP1509101_J14	1
HP1509101_J15	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	122871	HP1509101	NA	NA	HP1509101_J15	1
HP1509101_J16	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	75800	HP1509101	NA	NA	HP1509101_J16	1
HP1509101_J18	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	392669	HP1509101	NA	NA	HP1509101_J18	1
HP1509101_J2	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	428977	HP1509101	NA	NA	HP1509101_J2	1
HP1509101_J20	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	434494	HP1509101	NA	NA	HP1509101_J20	1
HP1509101_J21	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	408186	HP1509101	NA	NA	HP1509101_J21	1
HP1509101_J22	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	367209	HP1509101	NA	NA	HP1509101_J22	1
HP1509101_J23	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	390213	HP1509101	NA	NA	HP1509101_J23	1
HP1509101_J24	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	381444	HP1509101	NA	NA	HP1509101_J24	1
HP1509101_J8	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	143559	HP1509101	NA	NA	HP1509101_J8	1
HP1509101_J9	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	533089	HP1509101	NA	NA	HP1509101_J9	1
HP1509101_K1	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	285610	HP1509101	NA	NA	HP1509101_K1	1
HP1509101_K10	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	182260	HP1509101	NA	NA	HP1509101_K10	1
HP1509101_K11	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	362253	HP1509101	NA	NA	HP1509101_K11	1
HP1509101_K12	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	507745	HP1509101	NA	NA	HP1509101_K12	1
HP1509101_K15	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	384204	HP1509101	NA	NA	HP1509101_K15	1
HP1509101_K16	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	567437	HP1509101	NA	NA	HP1509101_K16	1
HP1509101_K17	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	344576	HP1509101	NA	NA	HP1509101_K17	1
HP1509101_K18	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	236957	HP1509101	NA	NA	HP1509101_K18	1
HP1509101_K19	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	324569	HP1509101	NA	NA	HP1509101_K19	1
HP1509101_K20	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	380896	HP1509101	NA	NA	HP1509101_K20	1
HP1509101_K22	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	451962	HP1509101	NA	NA	HP1509101_K22	1
HP1509101_K23	Pancreatic Stellate	Stromal (Fibroblast)	7	pancreas	Pancreas_Healthy_Sandberg_2016	268861	HP1509101	NA	NA	HP1509101_K23	1
HP1509101_K24	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	752166	HP1509101	NA	NA	HP1509101_K24	1
HP1509101_K4	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	511534	HP1509101	NA	NA	HP1509101_K4	1
HP1509101_K7	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	676766	HP1509101	NA	NA	HP1509101_K7	1
HP1509101_L10	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	373759	HP1509101	NA	NA	HP1509101_L10	1
HP1509101_L11	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	563259	HP1509101	NA	NA	HP1509101_L11	1
HP1509101_L13	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	479669	HP1509101	NA	NA	HP1509101_L13	1
HP1509101_L15	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	107545	HP1509101	NA	NA	HP1509101_L15	1
HP1509101_L16	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	351498	HP1509101	NA	NA	HP1509101_L16	1
HP1509101_L18	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	324280	HP1509101	NA	NA	HP1509101_L18	1
HP1509101_L2	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	600584	HP1509101	NA	NA	HP1509101_L2	1
HP1509101_L20	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	428525	HP1509101	NA	NA	HP1509101_L20	1
HP1509101_L22	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	401751	HP1509101	NA	NA	HP1509101_L22	1
HP1509101_L23	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	859069	HP1509101	NA	NA	HP1509101_L23	1
HP1509101_L4	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	360024	HP1509101	NA	NA	HP1509101_L4	1
HP1509101_L6	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	339360	HP1509101	NA	NA	HP1509101_L6	1
HP1509101_L8	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	298065	HP1509101	NA	NA	HP1509101_L8	1
HP1509101_L9	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	231395	HP1509101	NA	NA	HP1509101_L9	1
HP1509101_M1	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	309342	HP1509101	NA	NA	HP1509101_M1	1
HP1509101_M11	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	203672	HP1509101	NA	NA	HP1509101_M11	1
HP1509101_M15	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	472862	HP1509101	NA	NA	HP1509101_M15	1
HP1509101_M17	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	418094	HP1509101	NA	NA	HP1509101_M17	1
HP1509101_M18	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	180731	HP1509101	NA	NA	HP1509101_M18	1
HP1509101_M21	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	537857	HP1509101	NA	NA	HP1509101_M21	1
HP1509101_M22	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	543341	HP1509101	NA	NA	HP1509101_M22	1
HP1509101_M23	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	495676	HP1509101	NA	NA	HP1509101_M23	1
HP1509101_M3	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	343381	HP1509101	NA	NA	HP1509101_M3	1
HP1509101_M6	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	313583	HP1509101	NA	NA	HP1509101_M6	1
HP1509101_M7	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	345791	HP1509101	NA	NA	HP1509101_M7	1
HP1509101_N1	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	457232	HP1509101	NA	NA	HP1509101_N1	1
HP1509101_N10	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	354051	HP1509101	NA	NA	HP1509101_N10	1
HP1509101_N11	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	349123	HP1509101	NA	NA	HP1509101_N11	1
HP1509101_N12	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	422343	HP1509101	NA	NA	HP1509101_N12	1
HP1509101_N14	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	324947	HP1509101	NA	NA	HP1509101_N14	1
HP1509101_N15	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	435570	HP1509101	NA	NA	HP1509101_N15	1
HP1509101_N16	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	306294	HP1509101	NA	NA	HP1509101_N16	1
HP1509101_N17	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	320888	HP1509101	NA	NA	HP1509101_N17	1
HP1509101_N19	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	264098	HP1509101	NA	NA	HP1509101_N19	1
HP1509101_N2	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	217597	HP1509101	NA	NA	HP1509101_N2	1
HP1509101_N20	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	540568	HP1509101	NA	NA	HP1509101_N20	1
HP1509101_N21	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	624001	HP1509101	NA	NA	HP1509101_N21	1
HP1509101_N23	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	43429	HP1509101	NA	NA	HP1509101_N23	1
HP1509101_N3	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	305079	HP1509101	NA	NA	HP1509101_N3	1
HP1509101_N7	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	548597	HP1509101	NA	NA	HP1509101_N7	1
HP1509101_N8	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	300635	HP1509101	NA	NA	HP1509101_N8	1
HP1509101_N9	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	337090	HP1509101	NA	NA	HP1509101_N9	1
HP1509101_O10	Beta	Endocrine (Beta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	277884	HP1509101	NA	NA	HP1509101_O10	1
HP1509101_O11	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	199481	HP1509101	NA	NA	HP1509101_O11	1
HP1509101_O12	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	378201	HP1509101	NA	NA	HP1509101_O12	1
HP1509101_O13	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	409670	HP1509101	NA	NA	HP1509101_O13	1
HP1509101_O16	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	566673	HP1509101	NA	NA	HP1509101_O16	1
HP1509101_O17	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	556839	HP1509101	NA	NA	HP1509101_O17	1
HP1509101_O18	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	376360	HP1509101	NA	NA	HP1509101_O18	1
HP1509101_O2	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	230521	HP1509101	NA	NA	HP1509101_O2	1
HP1509101_O20	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	359331	HP1509101	NA	NA	HP1509101_O20	1
HP1509101_O21	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	366597	HP1509101	NA	NA	HP1509101_O21	1
HP1509101_O23	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	125891	HP1509101	NA	NA	HP1509101_O23	1
HP1509101_O5	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	308505	HP1509101	NA	NA	HP1509101_O5	1
HP1509101_O6	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	485922	HP1509101	NA	NA	HP1509101_O6	1
HP1509101_O9	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	397860	HP1509101	NA	NA	HP1509101_O9	1
HP1509101_P12	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	420349	HP1509101	NA	NA	HP1509101_P12	1
HP1509101_P14	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	156852	HP1509101	NA	NA	HP1509101_P14	1
HP1509101_P15	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	270358	HP1509101	NA	NA	HP1509101_P15	1
HP1509101_P17	Delta	Endocrine (Delta)	7	pancreas	Pancreas_Healthy_Sandberg_2016	190367	HP1509101	NA	NA	HP1509101_P17	1
HP1509101_P18	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	380733	HP1509101	NA	NA	HP1509101_P18	1
HP1509101_P19	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	296238	HP1509101	NA	NA	HP1509101_P19	1
HP1509101_P20	Endothelial	Stromal (Endothelial)	7	pancreas	Pancreas_Healthy_Sandberg_2016	465913	HP1509101	NA	NA	HP1509101_P20	1
HP1509101_P21	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	438687	HP1509101	NA	NA	HP1509101_P21	1
HP1509101_P23	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	506704	HP1509101	NA	NA	HP1509101_P23	1
HP1509101_P4	Pancreatic Stellate	Stromal (Fibroblast)	7	pancreas	Pancreas_Healthy_Sandberg_2016	174573	HP1509101	NA	NA	HP1509101_P4	1
HP1509101_P5	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	397383	HP1509101	NA	NA	HP1509101_P5	1
HP1509101_P6	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	260416	HP1509101	NA	NA	HP1509101_P6	1
HP1509101_P7	Gamma	Endocrine (Gamma)	7	pancreas	Pancreas_Healthy_Sandberg_2016	358408	HP1509101	NA	NA	HP1509101_P7	1
HP1509101_P8	Alpha	Endocrine (Alpha)	7	pancreas	Pancreas_Healthy_Sandberg_2016	280732	HP1509101	NA	NA	HP1509101_P8	1
HP1509101_P9	Ductal	Epithelial (Ductal)	7	pancreas	Pancreas_Healthy_Sandberg_2016	204534	HP1509101	NA	NA	HP1509101_P9	1
HP1525301T2D_A1	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	203200	HP1525301T2D	NA	NA	HP1525301T2D_A1	1
HP1525301T2D_A13	Gamma	Endocrine (Gamma)	8	pancreas	Pancreas_Healthy_Sandberg_2016	330625	HP1525301T2D	NA	NA	HP1525301T2D_A13	1
HP1525301T2D_A15	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	145000	HP1525301T2D	NA	NA	HP1525301T2D_A15	1
HP1525301T2D_A16	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	132485	HP1525301T2D	NA	NA	HP1525301T2D_A16	1
HP1525301T2D_A17	Gamma	Endocrine (Gamma)	8	pancreas	Pancreas_Healthy_Sandberg_2016	102610	HP1525301T2D	NA	NA	HP1525301T2D_A17	1
HP1525301T2D_A18	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	232055	HP1525301T2D	NA	NA	HP1525301T2D_A18	1
HP1525301T2D_A20	Pancreatic Stellate	Stromal (Fibroblast)	8	pancreas	Pancreas_Healthy_Sandberg_2016	178241	HP1525301T2D	NA	NA	HP1525301T2D_A20	1
HP1525301T2D_A21	Ductal	Epithelial (Ductal)	8	pancreas	Pancreas_Healthy_Sandberg_2016	159469	HP1525301T2D	NA	NA	HP1525301T2D_A21	1
HP1525301T2D_A22	Ductal	Epithelial (Ductal)	8	pancreas	Pancreas_Healthy_Sandberg_2016	171751	HP1525301T2D	NA	NA	HP1525301T2D_A22	1
HP1525301T2D_A23	Pancreatic Stellate	Stromal (Fibroblast)	8	pancreas	Pancreas_Healthy_Sandberg_2016	218517	HP1525301T2D	NA	NA	HP1525301T2D_A23	1
HP1525301T2D_A24	Ductal	Epithelial (Ductal)	8	pancreas	Pancreas_Healthy_Sandberg_2016	262278	HP1525301T2D	NA	NA	HP1525301T2D_A24	1
HP1525301T2D_A3	Gamma	Endocrine (Gamma)	8	pancreas	Pancreas_Healthy_Sandberg_2016	239014	HP1525301T2D	NA	NA	HP1525301T2D_A3	1
HP1525301T2D_A5	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	219292	HP1525301T2D	NA	NA	HP1525301T2D_A5	1
HP1525301T2D_A7	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	411348	HP1525301T2D	NA	NA	HP1525301T2D_A7	1
HP1525301T2D_A8	Ductal	Epithelial (Ductal)	8	pancreas	Pancreas_Healthy_Sandberg_2016	291501	HP1525301T2D	NA	NA	HP1525301T2D_A8	1
HP1525301T2D_A9	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	281396	HP1525301T2D	NA	NA	HP1525301T2D_A9	1
HP1525301T2D_B1	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	240863	HP1525301T2D	NA	NA	HP1525301T2D_B1	1
HP1525301T2D_B10	Acinar	Acinar	8	pancreas	Pancreas_Healthy_Sandberg_2016	239475	HP1525301T2D	NA	NA	HP1525301T2D_B10	1
HP1525301T2D_B11	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	197915	HP1525301T2D	NA	NA	HP1525301T2D_B11	1
HP1525301T2D_B14	Ductal	Epithelial (Ductal)	8	pancreas	Pancreas_Healthy_Sandberg_2016	224780	HP1525301T2D	NA	NA	HP1525301T2D_B14	1
HP1525301T2D_B19	Ductal	Epithelial (Ductal)	8	pancreas	Pancreas_Healthy_Sandberg_2016	132680	HP1525301T2D	NA	NA	HP1525301T2D_B19	1
HP1525301T2D_B22	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	676499	HP1525301T2D	NA	NA	HP1525301T2D_B22	1
HP1525301T2D_B3	Ductal	Epithelial (Ductal)	8	pancreas	Pancreas_Healthy_Sandberg_2016	193685	HP1525301T2D	NA	NA	HP1525301T2D_B3	1
HP1525301T2D_B4	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	355660	HP1525301T2D	NA	NA	HP1525301T2D_B4	1
HP1525301T2D_B5	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	224036	HP1525301T2D	NA	NA	HP1525301T2D_B5	1
HP1525301T2D_B6	Alpha	Endocrine (Alpha)	8	pancreas	Pancreas_Healthy_Sandberg_2016	177383	HP1525301T2D	NA	NA	HP1525301T2D_B6	1
